time_sec,window_idx,pred_class,pred_label,confidence,gate_fired,command
1960.688,7906,2,RIGHT HAND,1.0,False,
1960.936,7907,2,RIGHT HAND,1.0,False,
1961.184,7908,1,LEFT HAND,1.0,False,
1961.432,7909,1,LEFT HAND,1.0,False,
1961.68,7910,3,FEET,1.0,False,
1961.928,7911,3,FEET,1.0,False,
1962.176,7912,3,FEET,1.0,False,
1962.424,7913,1,LEFT HAND,1.0,False,
1962.672,7914,1,LEFT HAND,1.0,False,
1962.92,7915,1,LEFT HAND,1.0,False,
1963.168,7916,1,LEFT HAND,1.0,False,
1963.416,7917,1,LEFT HAND,1.0,True,LEFT HAND
1963.664,7918,1,LEFT HAND,1.0,False,
1963.912,7919,1,LEFT HAND,1.0,False,
1964.16,7920,1,LEFT HAND,1.0,False,
1964.408,7921,1,LEFT HAND,1.0,False,
1964.656,7922,1,LEFT HAND,1.0,False,
1964.904,7923,1,LEFT HAND,1.0,False,
1965.152,7924,1,LEFT HAND,1.0,False,
1965.4,7925,1,LEFT HAND,1.0,True,LEFT HAND
1965.648,7926,1,LEFT HAND,1.0,False,
1965.896,7927,1,LEFT HAND,1.0,False,
1966.144,7928,3,FEET,1.0,False,
1966.392,7929,1,LEFT HAND,1.0,False,
1966.64,7930,1,LEFT HAND,1.0,False,
1966.888,7931,1,LEFT HAND,1.0,False,
1967.136,7932,1,LEFT HAND,1.0,False,
1967.384,7933,1,LEFT HAND,1.0,True,LEFT HAND
1967.632,7934,1,LEFT HAND,1.0,False,
1967.88,7935,1,LEFT HAND,1.0,False,
1968.128,7936,1,LEFT HAND,1.0,False,
1968.376,7937,1,LEFT HAND,1.0,False,
1968.624,7938,2,RIGHT HAND,1.0,False,
1968.872,7939,1,LEFT HAND,1.0,False,
1969.12,7940,2,RIGHT HAND,1.0,False,
1969.368,7941,3,FEET,1.0,False,
1969.616,7942,2,RIGHT HAND,1.0,False,
1969.864,7943,2,RIGHT HAND,1.0,False,
1970.112,7944,2,RIGHT HAND,1.0,False,
1970.36,7945,2,RIGHT HAND,1.0,False,
1970.608,7946,2,RIGHT HAND,1.0,True,RIGHT HAND
1970.856,7947,2,RIGHT HAND,1.0,False,
1971.104,7948,2,RIGHT HAND,1.0,False,
1971.352,7949,1,LEFT HAND,1.0,False,
1971.6,7950,2,RIGHT HAND,1.0,False,
1971.848,7951,3,FEET,1.0,False,
1972.096,7952,2,RIGHT HAND,1.0,False,
1972.344,7953,2,RIGHT HAND,1.0,False,
1972.592,7954,2,RIGHT HAND,1.0,False,
1972.84,7955,2,RIGHT HAND,1.0,False,
1973.088,7956,2,RIGHT HAND,1.0,True,RIGHT HAND
1973.336,7957,2,RIGHT HAND,1.0,False,
1973.584,7958,2,RIGHT HAND,1.0,False,
1973.832,7959,2,RIGHT HAND,1.0,False,
1974.08,7960,2,RIGHT HAND,1.0,False,
1974.328,7961,2,RIGHT HAND,1.0,False,
1974.576,7962,2,RIGHT HAND,1.0,False,
1974.824,7963,2,RIGHT HAND,1.0,False,
1975.072,7964,1,LEFT HAND,1.0,False,
1975.32,7965,2,RIGHT HAND,1.0,False,
1975.568,7966,2,RIGHT HAND,1.0,False,
1975.816,7967,2,RIGHT HAND,1.0,False,
1976.064,7968,2,RIGHT HAND,1.0,False,
1976.312,7969,2,RIGHT HAND,1.0,True,RIGHT HAND
1976.56,7970,2,RIGHT HAND,1.0,False,
1976.808,7971,2,RIGHT HAND,1.0,False,
1977.056,7972,2,RIGHT HAND,1.0,False,
1977.304,7973,2,RIGHT HAND,1.0,False,
1977.552,7974,2,RIGHT HAND,1.0,False,
1977.8,7975,1,LEFT HAND,1.0,False,
1978.048,7976,2,RIGHT HAND,1.0,False,
1978.296,7977,2,RIGHT HAND,1.0,False,
1978.544,7978,2,RIGHT HAND,1.0,False,
1978.792,7979,2,RIGHT HAND,1.0,False,
1979.04,7980,1,LEFT HAND,1.0,False,
1979.288,7981,2,RIGHT HAND,1.0,False,
1979.536,7982,2,RIGHT HAND,1.0,False,
1979.784,7983,2,RIGHT HAND,1.0,False,
1980.032,7984,2,RIGHT HAND,1.0,False,
1980.28,7985,2,RIGHT HAND,1.0,True,RIGHT HAND
1980.528,7986,2,RIGHT HAND,1.0,False,
1980.776,7987,2,RIGHT HAND,1.0,False,
1981.024,7988,2,RIGHT HAND,1.0,False,
1981.272,7989,2,RIGHT HAND,1.0,False,
1981.52,7990,2,RIGHT HAND,1.0,False,
1981.768,7991,1,LEFT HAND,1.0,False,
1982.016,7992,2,RIGHT HAND,1.0,False,
1982.264,7993,2,RIGHT HAND,1.0,False,
1982.512,7994,2,RIGHT HAND,1.0,False,
1982.76,7995,2,RIGHT HAND,1.0,False,
1983.008,7996,2,RIGHT HAND,1.0,True,RIGHT HAND
1983.256,7997,2,RIGHT HAND,1.0,False,
1983.504,7998,2,RIGHT HAND,1.0,False,
1983.752,7999,2,RIGHT HAND,1.0,False,
1984.0,8000,2,RIGHT HAND,1.0,False,
1984.248,8001,2,RIGHT HAND,1.0,False,
1984.496,8002,2,RIGHT HAND,1.0,False,
1984.744,8003,2,RIGHT HAND,1.0,False,
1984.992,8004,2,RIGHT HAND,1.0,True,RIGHT HAND
1985.24,8005,2,RIGHT HAND,1.0,False,
1985.488,8006,4,TONGUE,1.0,False,
1985.736,8007,4,TONGUE,1.0,False,
1985.984,8008,4,TONGUE,1.0,False,
1986.232,8009,2,RIGHT HAND,1.0,False,
1986.48,8010,2,RIGHT HAND,1.0,False,
1986.728,8011,2,RIGHT HAND,1.0,False,
1986.976,8012,2,RIGHT HAND,1.0,False,
1987.224,8013,2,RIGHT HAND,1.0,True,RIGHT HAND
1987.472,8014,2,RIGHT HAND,1.0,False,
1987.72,8015,2,RIGHT HAND,1.0,False,
1987.968,8016,2,RIGHT HAND,1.0,False,
1988.216,8017,2,RIGHT HAND,1.0,False,
1988.464,8018,2,RIGHT HAND,1.0,False,
1988.712,8019,2,RIGHT HAND,1.0,False,
1988.96,8020,2,RIGHT HAND,1.0,False,
1989.208,8021,2,RIGHT HAND,1.0,True,RIGHT HAND
1989.456,8022,2,RIGHT HAND,1.0,False,
1989.704,8023,2,RIGHT HAND,1.0,False,
1989.952,8024,1,LEFT HAND,1.0,False,
1990.2,8025,2,RIGHT HAND,1.0,False,
1990.448,8026,2,RIGHT HAND,1.0,False,
1990.696,8027,1,LEFT HAND,1.0,False,
1990.944,8028,2,RIGHT HAND,1.0,False,
1991.192,8029,2,RIGHT HAND,1.0,False,
1991.44,8030,2,RIGHT HAND,1.0,False,
1991.688,8031,2,RIGHT HAND,1.0,False,
1991.936,8032,2,RIGHT HAND,1.0,True,RIGHT HAND
1992.184,8033,1,LEFT HAND,1.0,False,
1992.432,8034,1,LEFT HAND,1.0,False,
1992.68,8035,2,RIGHT HAND,1.0,False,
1992.928,8036,2,RIGHT HAND,1.0,False,
1993.176,8037,2,RIGHT HAND,1.0,False,
1993.424,8038,2,RIGHT HAND,1.0,False,
1993.672,8039,2,RIGHT HAND,1.0,False,
1993.92,8040,2,RIGHT HAND,1.0,True,RIGHT HAND
1994.168,8041,2,RIGHT HAND,1.0,False,
1994.416,8042,2,RIGHT HAND,1.0,False,
1994.664,8043,2,RIGHT HAND,1.0,False,
1994.912,8044,2,RIGHT HAND,1.0,False,
1995.16,8045,2,RIGHT HAND,1.0,False,
1995.408,8046,3,FEET,1.0,False,
1995.656,8047,3,FEET,1.0,False,
1995.904,8048,3,FEET,1.0,False,
1996.152,8049,3,FEET,1.0,False,
1996.4,8050,3,FEET,1.0,True,FEET
1996.648,8051,3,FEET,1.0,False,
1996.896,8052,3,FEET,1.0,False,
1997.144,8053,3,FEET,1.0,False,
1997.392,8054,3,FEET,1.0,False,
1997.64,8055,3,FEET,1.0,False,
1997.888,8056,3,FEET,1.0,False,
1998.136,8057,3,FEET,1.0,False,
1998.384,8058,3,FEET,1.0,True,FEET
1998.632,8059,3,FEET,1.0,False,
1998.88,8060,3,FEET,1.0,False,
1999.128,8061,3,FEET,1.0,False,
1999.376,8062,3,FEET,1.0,False,
1999.624,8063,3,FEET,1.0,False,
1999.872,8064,3,FEET,1.0,False,
2000.12,8065,3,FEET,1.0,False,
2000.368,8066,3,FEET,1.0,True,FEET
2000.616,8067,3,FEET,1.0,False,
2000.864,8068,3,FEET,1.0,False,
2001.112,8069,2,RIGHT HAND,1.0,False,
2001.36,8070,2,RIGHT HAND,1.0,False,
2001.608,8071,2,RIGHT HAND,1.0,False,
2001.856,8072,2,RIGHT HAND,1.0,False,
2002.104,8073,3,FEET,1.0,False,
2002.352,8074,2,RIGHT HAND,1.0,False,
2002.6,8075,3,FEET,1.0,False,
2002.848,8076,3,FEET,1.0,False,
2003.096,8077,3,FEET,1.0,False,
2003.344,8078,3,FEET,1.0,False,
2003.592,8079,3,FEET,1.0,True,FEET
2003.84,8080,3,FEET,1.0,False,
2004.088,8081,3,FEET,1.0,False,
2004.336,8082,3,FEET,1.0,False,
2004.584,8083,4,TONGUE,1.0,False,
2004.832,8084,3,FEET,1.0,False,
2005.08,8085,3,FEET,1.0,False,
2005.328,8086,3,FEET,1.0,False,
2005.576,8087,3,FEET,1.0,False,
2005.824,8088,3,FEET,1.0,True,FEET
2006.072,8089,3,FEET,1.0,False,
2006.32,8090,3,FEET,1.0,False,
2006.568,8091,3,FEET,1.0,False,
2006.816,8092,3,FEET,1.0,False,
2007.064,8093,3,FEET,1.0,False,
2007.312,8094,3,FEET,1.0,False,
2007.56,8095,4,TONGUE,1.0,False,
2007.808,8096,4,TONGUE,1.0,False,
2008.056,8097,2,RIGHT HAND,1.0,False,
2008.304,8098,4,TONGUE,1.0,False,
2008.552,8099,4,TONGUE,1.0,False,
2008.8,8100,4,TONGUE,1.0,False,
2009.048,8101,4,TONGUE,1.0,False,
2009.296,8102,2,RIGHT HAND,1.0,False,
2009.544,8103,2,RIGHT HAND,1.0,False,
2009.792,8104,2,RIGHT HAND,1.0,False,
2010.04,8105,2,RIGHT HAND,1.0,False,
2010.288,8106,2,RIGHT HAND,1.0,True,RIGHT HAND
2010.536,8107,2,RIGHT HAND,1.0,False,
2010.784,8108,2,RIGHT HAND,1.0,False,
2011.032,8109,2,RIGHT HAND,1.0,False,
2011.28,8110,2,RIGHT HAND,1.0,False,
2011.528,8111,2,RIGHT HAND,1.0,False,
2011.776,8112,2,RIGHT HAND,1.0,False,
2012.024,8113,2,RIGHT HAND,1.0,False,
2012.272,8114,2,RIGHT HAND,1.0,True,RIGHT HAND
2012.52,8115,2,RIGHT HAND,1.0,False,
2012.768,8116,2,RIGHT HAND,1.0,False,
2013.016,8117,2,RIGHT HAND,1.0,False,
2013.264,8118,2,RIGHT HAND,1.0,False,
2013.512,8119,2,RIGHT HAND,1.0,False,
2013.76,8120,2,RIGHT HAND,1.0,False,
2014.008,8121,1,LEFT HAND,1.0,False,
2014.256,8122,2,RIGHT HAND,1.0,False,
2014.504,8123,1,LEFT HAND,1.0,False,
2014.752,8124,2,RIGHT HAND,1.0,False,
2015.0,8125,2,RIGHT HAND,1.0,False,
2015.248,8126,2,RIGHT HAND,1.0,False,
2015.496,8127,2,RIGHT HAND,1.0,False,
2015.744,8128,2,RIGHT HAND,1.0,True,RIGHT HAND
2015.992,8129,2,RIGHT HAND,1.0,False,
2016.24,8130,2,RIGHT HAND,1.0,False,
2016.488,8131,2,RIGHT HAND,1.0,False,
2016.736,8132,2,RIGHT HAND,1.0,False,
2016.984,8133,2,RIGHT HAND,1.0,False,
2017.232,8134,2,RIGHT HAND,1.0,False,
2017.48,8135,2,RIGHT HAND,1.0,False,
2017.728,8136,2,RIGHT HAND,1.0,True,RIGHT HAND
2017.976,8137,2,RIGHT HAND,1.0,False,
2018.224,8138,2,RIGHT HAND,1.0,False,
2018.472,8139,2,RIGHT HAND,1.0,False,
2018.72,8140,2,RIGHT HAND,1.0,False,
2018.968,8141,2,RIGHT HAND,1.0,False,
2019.216,8142,2,RIGHT HAND,1.0,False,
2019.464,8143,2,RIGHT HAND,1.0,False,
2019.712,8144,2,RIGHT HAND,1.0,True,RIGHT HAND
2019.96,8145,2,RIGHT HAND,1.0,False,
2020.208,8146,3,FEET,1.0,False,
2020.456,8147,4,TONGUE,1.0,False,
2020.704,8148,4,TONGUE,1.0,False,
2020.952,8149,4,TONGUE,1.0,False,
2021.2,8150,4,TONGUE,1.0,False,
2021.448,8151,4,TONGUE,1.0,False,
2021.696,8152,3,FEET,1.0,False,
2021.944,8153,3,FEET,1.0,False,
2022.192,8154,3,FEET,1.0,False,
2022.44,8155,3,FEET,1.0,False,
2022.688,8156,3,FEET,1.0,True,FEET
2022.936,8157,3,FEET,1.0,False,
2023.184,8158,3,FEET,1.0,False,
2023.432,8159,3,FEET,1.0,False,
2023.68,8160,3,FEET,1.0,False,
2023.928,8161,4,TONGUE,1.0,False,
2024.176,8162,4,TONGUE,1.0,False,
2024.424,8163,4,TONGUE,1.0,False,
2024.672,8164,3,FEET,1.0,False,
2024.92,8165,3,FEET,1.0,False,
2025.168,8166,3,FEET,1.0,False,
2025.416,8167,2,RIGHT HAND,1.0,False,
2025.664,8168,1,LEFT HAND,1.0,False,
2025.912,8169,2,RIGHT HAND,1.0,False,
2026.16,8170,2,RIGHT HAND,1.0,False,
2026.408,8171,2,RIGHT HAND,1.0,False,
2026.656,8172,1,LEFT HAND,1.0,False,
2026.904,8173,2,RIGHT HAND,1.0,False,
2027.152,8174,1,LEFT HAND,1.0,False,
2027.4,8175,2,RIGHT HAND,1.0,False,
2027.648,8176,1,LEFT HAND,1.0,False,
2027.896,8177,4,TONGUE,1.0,False,
2028.144,8178,4,TONGUE,1.0,False,
2028.392,8179,4,TONGUE,1.0,False,
2028.64,8180,3,FEET,1.0,False,
2028.888,8181,4,TONGUE,1.0,False,
2029.136,8182,3,FEET,1.0,False,
2029.384,8183,4,TONGUE,1.0,False,
2029.632,8184,4,TONGUE,1.0,False,
2029.88,8185,3,FEET,1.0,False,
2030.128,8186,4,TONGUE,1.0,False,
2030.376,8187,4,TONGUE,1.0,False,
2030.624,8188,4,TONGUE,1.0,False,
2030.872,8189,2,RIGHT HAND,1.0,False,
2031.12,8190,4,TONGUE,1.0,False,
2031.368,8191,4,TONGUE,1.0,False,
2031.616,8192,3,FEET,1.0,False,
2031.864,8193,4,TONGUE,1.0,False,
2032.112,8194,4,TONGUE,1.0,False,
2032.36,8195,4,TONGUE,1.0,False,
2032.608,8196,4,TONGUE,1.0,False,
2032.856,8197,3,FEET,1.0,False,
2033.104,8198,3,FEET,1.0,False,
2033.352,8199,1,LEFT HAND,1.0,False,
2033.6,8200,1,LEFT HAND,1.0,False,
2033.848,8201,2,RIGHT HAND,1.0,False,
2034.096,8202,2,RIGHT HAND,1.0,False,
2034.344,8203,1,LEFT HAND,1.0,False,
2034.592,8204,1,LEFT HAND,1.0,False,
2034.84,8205,1,LEFT HAND,1.0,False,
2035.088,8206,1,LEFT HAND,1.0,False,
2035.336,8207,1,LEFT HAND,1.0,True,LEFT HAND
2035.584,8208,1,LEFT HAND,1.0,False,
2035.832,8209,1,LEFT HAND,1.0,False,
2036.08,8210,1,LEFT HAND,1.0,False,
2036.328,8211,1,LEFT HAND,1.0,False,
2036.576,8212,1,LEFT HAND,1.0,False,
2036.824,8213,1,LEFT HAND,1.0,False,
2037.072,8214,1,LEFT HAND,1.0,False,
2037.32,8215,1,LEFT HAND,1.0,True,LEFT HAND
2037.568,8216,2,RIGHT HAND,1.0,False,
2037.816,8217,2,RIGHT HAND,1.0,False,
2038.064,8218,2,RIGHT HAND,1.0,False,
2038.312,8219,2,RIGHT HAND,1.0,False,
2038.56,8220,2,RIGHT HAND,1.0,False,
2038.808,8221,2,RIGHT HAND,1.0,False,
2039.056,8222,2,RIGHT HAND,1.0,False,
2039.304,8223,2,RIGHT HAND,1.0,True,RIGHT HAND
2039.552,8224,1,LEFT HAND,1.0,False,
2039.8,8225,2,RIGHT HAND,1.0,False,
2040.048,8226,1,LEFT HAND,1.0,False,
2040.296,8227,1,LEFT HAND,1.0,False,
2040.544,8228,1,LEFT HAND,1.0,False,
2040.792,8229,1,LEFT HAND,1.0,False,
2041.04,8230,1,LEFT HAND,1.0,False,
2041.288,8231,1,LEFT HAND,1.0,True,LEFT HAND
2041.536,8232,2,RIGHT HAND,1.0,False,
2041.784,8233,2,RIGHT HAND,1.0,False,
2042.032,8234,2,RIGHT HAND,1.0,False,
2042.28,8235,2,RIGHT HAND,1.0,False,
2042.528,8236,2,RIGHT HAND,1.0,False,
2042.776,8237,4,TONGUE,1.0,False,
2043.024,8238,4,TONGUE,1.0,False,
2043.272,8239,4,TONGUE,1.0,False,
2043.52,8240,2,RIGHT HAND,1.0,False,
2043.768,8241,4,TONGUE,1.0,False,
2044.016,8242,4,TONGUE,1.0,False,
2044.264,8243,4,TONGUE,1.0,False,
2044.512,8244,4,TONGUE,1.0,False,
2044.76,8245,4,TONGUE,1.0,True,TONGUE
2045.008,8246,3,FEET,1.0,False,
2045.256,8247,3,FEET,1.0,False,
2045.504,8248,3,FEET,1.0,False,
2045.752,8249,3,FEET,1.0,False,
2046.0,8250,4,TONGUE,1.0,False,
2046.248,8251,4,TONGUE,1.0,False,
2046.496,8252,3,FEET,1.0,False,
2046.744,8253,4,TONGUE,1.0,False,
2046.992,8254,4,TONGUE,1.0,False,
2047.24,8255,4,TONGUE,1.0,False,
2047.488,8256,4,TONGUE,1.0,False,
2047.736,8257,4,TONGUE,1.0,True,TONGUE
2047.984,8258,4,TONGUE,1.0,False,
2048.232,8259,4,TONGUE,1.0,False,
2048.48,8260,4,TONGUE,1.0,False,
2048.728,8261,4,TONGUE,1.0,False,
2048.976,8262,4,TONGUE,1.0,False,
2049.224,8263,2,RIGHT HAND,1.0,False,
2049.472,8264,4,TONGUE,1.0,False,
2049.72,8265,4,TONGUE,1.0,False,
2049.968,8266,4,TONGUE,1.0,False,
2050.216,8267,4,TONGUE,1.0,False,
2050.464,8268,4,TONGUE,1.0,True,TONGUE
2050.712,8269,4,TONGUE,1.0,False,
2050.96,8270,4,TONGUE,1.0,False,
2051.208,8271,4,TONGUE,1.0,False,
2051.456,8272,1,LEFT HAND,1.0,False,
2051.704,8273,1,LEFT HAND,1.0,False,
2051.952,8274,1,LEFT HAND,1.0,False,
2052.2,8275,1,LEFT HAND,1.0,False,
2052.448,8276,1,LEFT HAND,1.0,True,LEFT HAND
2052.696,8277,1,LEFT HAND,1.0,False,
2052.944,8278,1,LEFT HAND,1.0,False,
2053.192,8279,1,LEFT HAND,1.0,False,
2053.44,8280,1,LEFT HAND,1.0,False,
2053.688,8281,2,RIGHT HAND,1.0,False,
2053.936,8282,2,RIGHT HAND,1.0,False,
2054.184,8283,1,LEFT HAND,1.0,False,
2054.432,8284,1,LEFT HAND,1.0,False,
2054.68,8285,1,LEFT HAND,1.0,False,
2054.928,8286,2,RIGHT HAND,1.0,False,
2055.176,8287,2,RIGHT HAND,1.0,False,
2055.424,8288,2,RIGHT HAND,1.0,False,
2055.672,8289,2,RIGHT HAND,1.0,False,
2055.92,8290,2,RIGHT HAND,1.0,True,RIGHT HAND
2056.168,8291,2,RIGHT HAND,1.0,False,
2056.416,8292,2,RIGHT HAND,1.0,False,
2056.664,8293,2,RIGHT HAND,1.0,False,
2056.912,8294,2,RIGHT HAND,1.0,False,
2057.16,8295,2,RIGHT HAND,1.0,False,
2057.408,8296,2,RIGHT HAND,1.0,False,
2057.656,8297,2,RIGHT HAND,1.0,False,
2057.904,8298,2,RIGHT HAND,1.0,True,RIGHT HAND
2058.152,8299,2,RIGHT HAND,1.0,False,
2058.4,8300,2,RIGHT HAND,1.0,False,
2058.648,8301,2,RIGHT HAND,1.0,False,
2058.896,8302,2,RIGHT HAND,1.0,False,
2059.144,8303,2,RIGHT HAND,1.0,False,
2059.392,8304,2,RIGHT HAND,1.0,False,
2059.64,8305,2,RIGHT HAND,1.0,False,
2059.888,8306,2,RIGHT HAND,1.0,True,RIGHT HAND
2060.136,8307,2,RIGHT HAND,1.0,False,
2060.384,8308,3,FEET,1.0,False,
2060.632,8309,3,FEET,1.0,False,
2060.88,8310,3,FEET,1.0,False,
2061.128,8311,1,LEFT HAND,1.0,False,
2061.376,8312,1,LEFT HAND,1.0,False,
2061.624,8313,2,RIGHT HAND,1.0,False,
2061.872,8314,2,RIGHT HAND,1.0,False,
2062.12,8315,2,RIGHT HAND,1.0,False,
2062.368,8316,2,RIGHT HAND,1.0,False,
2062.616,8317,2,RIGHT HAND,1.0,True,RIGHT HAND
2062.864,8318,1,LEFT HAND,1.0,False,
2063.112,8319,1,LEFT HAND,1.0,False,
2063.36,8320,1,LEFT HAND,1.0,False,
2063.608,8321,4,TONGUE,1.0,False,
2063.856,8322,4,TONGUE,1.0,False,
2064.104,8323,1,LEFT HAND,1.0,False,
2064.352,8324,4,TONGUE,1.0,False,
2064.6,8325,2,RIGHT HAND,1.0,False,
2064.848,8326,3,FEET,1.0,False,
2065.096,8327,2,RIGHT HAND,1.0,False,
2065.344,8328,2,RIGHT HAND,1.0,False,
2065.592,8329,2,RIGHT HAND,1.0,False,
2065.84,8330,2,RIGHT HAND,1.0,False,
2066.088,8331,2,RIGHT HAND,1.0,True,RIGHT HAND
2066.336,8332,2,RIGHT HAND,1.0,False,
2066.584,8333,2,RIGHT HAND,1.0,False,
2066.832,8334,2,RIGHT HAND,1.0,False,
2067.08,8335,2,RIGHT HAND,1.0,False,
2067.328,8336,2,RIGHT HAND,1.0,False,
2067.576,8337,2,RIGHT HAND,1.0,False,
2067.824,8338,2,RIGHT HAND,1.0,False,
2068.072,8339,2,RIGHT HAND,1.0,True,RIGHT HAND
2068.32,8340,3,FEET,1.0,False,
2068.568,8341,2,RIGHT HAND,1.0,False,
2068.816,8342,2,RIGHT HAND,1.0,False,
2069.064,8343,2,RIGHT HAND,1.0,False,
2069.312,8344,2,RIGHT HAND,1.0,False,
2069.56,8345,2,RIGHT HAND,1.0,False,
2069.808,8346,2,RIGHT HAND,1.0,False,
2070.056,8347,2,RIGHT HAND,1.0,True,RIGHT HAND
2070.304,8348,2,RIGHT HAND,1.0,False,
2070.552,8349,2,RIGHT HAND,1.0,False,
2070.8,8350,2,RIGHT HAND,1.0,False,
2071.048,8351,2,RIGHT HAND,1.0,False,
2071.296,8352,2,RIGHT HAND,1.0,False,
2071.544,8353,2,RIGHT HAND,1.0,False,
2071.792,8354,2,RIGHT HAND,1.0,False,
2072.04,8355,2,RIGHT HAND,1.0,True,RIGHT HAND
2072.288,8356,2,RIGHT HAND,1.0,False,
2072.536,8357,2,RIGHT HAND,1.0,False,
2072.784,8358,4,TONGUE,1.0,False,
2073.032,8359,4,TONGUE,1.0,False,
2073.28,8360,4,TONGUE,1.0,False,
2073.528,8361,4,TONGUE,1.0,False,
2073.776,8362,4,TONGUE,1.0,False,
2074.024,8363,4,TONGUE,1.0,True,TONGUE
2074.272,8364,4,TONGUE,1.0,False,
2074.52,8365,4,TONGUE,1.0,False,
2074.768,8366,4,TONGUE,1.0,False,
2075.016,8367,4,TONGUE,1.0,False,
2075.264,8368,3,FEET,1.0,False,
2075.512,8369,1,LEFT HAND,1.0,False,
2075.76,8370,1,LEFT HAND,1.0,False,
2076.008,8371,1,LEFT HAND,1.0,False,
2076.256,8372,1,LEFT HAND,1.0,False,
2076.504,8373,1,LEFT HAND,1.0,True,LEFT HAND
2076.752,8374,4,TONGUE,1.0,False,
2077.0,8375,1,LEFT HAND,1.0,False,
2077.248,8376,4,TONGUE,1.0,False,
2077.496,8377,1,LEFT HAND,1.0,False,
2077.744,8378,1,LEFT HAND,1.0,False,
2077.992,8379,4,TONGUE,1.0,False,
2078.24,8380,1,LEFT HAND,1.0,False,
2078.488,8381,1,LEFT HAND,1.0,False,
2078.736,8382,1,LEFT HAND,1.0,False,
2078.984,8383,1,LEFT HAND,1.0,False,
2079.232,8384,4,TONGUE,1.0,False,
2079.48,8385,4,TONGUE,1.0,False,
2079.728,8386,4,TONGUE,1.0,False,
2079.976,8387,4,TONGUE,1.0,False,
2080.224,8388,3,FEET,1.0,False,
2080.472,8389,4,TONGUE,1.0,False,
2080.72,8390,3,FEET,1.0,False,
2080.968,8391,3,FEET,1.0,False,
2081.216,8392,3,FEET,1.0,False,
2081.464,8393,3,FEET,1.0,False,
2081.712,8394,3,FEET,1.0,True,FEET
2081.96,8395,3,FEET,1.0,False,
2082.208,8396,3,FEET,1.0,False,
2082.456,8397,3,FEET,1.0,False,
2082.704,8398,3,FEET,1.0,False,
2082.952,8399,3,FEET,1.0,False,
2083.2,8400,3,FEET,1.0,False,
2083.448,8401,3,FEET,1.0,False,
2083.696,8402,3,FEET,1.0,True,FEET
2083.944,8403,3,FEET,1.0,False,
2084.192,8404,3,FEET,1.0,False,
2084.44,8405,3,FEET,1.0,False,
2084.688,8406,3,FEET,1.0,False,
2084.936,8407,3,FEET,1.0,False,
2085.184,8408,3,FEET,1.0,False,
2085.432,8409,3,FEET,1.0,False,
2085.68,8410,3,FEET,1.0,True,FEET
2085.928,8411,4,TONGUE,1.0,False,
2086.176,8412,3,FEET,1.0,False,
2086.424,8413,3,FEET,1.0,False,
2086.672,8414,3,FEET,1.0,False,
2086.92,8415,3,FEET,1.0,False,
2087.168,8416,2,RIGHT HAND,1.0,False,
2087.416,8417,3,FEET,1.0,False,
2087.664,8418,2,RIGHT HAND,1.0,False,
2087.912,8419,2,RIGHT HAND,1.0,False,
2088.16,8420,2,RIGHT HAND,1.0,False,
2088.408,8421,2,RIGHT HAND,1.0,False,
2088.656,8422,2,RIGHT HAND,1.0,True,RIGHT HAND
2088.904,8423,2,RIGHT HAND,1.0,False,
2089.152,8424,2,RIGHT HAND,1.0,False,
2089.4,8425,2,RIGHT HAND,1.0,False,
2089.648,8426,2,RIGHT HAND,1.0,False,
2089.896,8427,2,RIGHT HAND,1.0,False,
2090.144,8428,2,RIGHT HAND,1.0,False,
2090.392,8429,2,RIGHT HAND,1.0,False,
2090.64,8430,2,RIGHT HAND,1.0,True,RIGHT HAND
2090.888,8431,3,FEET,1.0,False,
2091.136,8432,2,RIGHT HAND,1.0,False,
2091.384,8433,2,RIGHT HAND,1.0,False,
2091.632,8434,2,RIGHT HAND,1.0,False,
2091.88,8435,2,RIGHT HAND,1.0,False,
2092.128,8436,2,RIGHT HAND,1.0,False,
2092.376,8437,2,RIGHT HAND,1.0,False,
2092.624,8438,2,RIGHT HAND,1.0,True,RIGHT HAND
2092.872,8439,2,RIGHT HAND,1.0,False,
2093.12,8440,2,RIGHT HAND,1.0,False,
2093.368,8441,2,RIGHT HAND,1.0,False,
2093.616,8442,2,RIGHT HAND,1.0,False,
2093.864,8443,2,RIGHT HAND,1.0,False,
2094.112,8444,2,RIGHT HAND,1.0,False,
2094.36,8445,2,RIGHT HAND,1.0,False,
2094.608,8446,2,RIGHT HAND,1.0,True,RIGHT HAND
2094.856,8447,2,RIGHT HAND,1.0,False,
2095.104,8448,2,RIGHT HAND,1.0,False,
2095.352,8449,2,RIGHT HAND,1.0,False,
2095.6,8450,2,RIGHT HAND,1.0,False,
2095.848,8451,2,RIGHT HAND,1.0,False,
2096.096,8452,2,RIGHT HAND,1.0,False,
2096.344,8453,2,RIGHT HAND,1.0,False,
2096.592,8454,2,RIGHT HAND,1.0,True,RIGHT HAND
2096.84,8455,2,RIGHT HAND,1.0,False,
2097.088,8456,1,LEFT HAND,1.0,False,
2097.336,8457,2,RIGHT HAND,1.0,False,
2097.584,8458,2,RIGHT HAND,1.0,False,
2097.832,8459,2,RIGHT HAND,1.0,False,
2098.08,8460,2,RIGHT HAND,1.0,False,
2098.328,8461,2,RIGHT HAND,1.0,False,
2098.576,8462,2,RIGHT HAND,1.0,True,RIGHT HAND
